,ID,ENTRYTYPE,author,bib-gs_bronze_gquerya,bib-scopus_bronze_querya,bib_id,booktitle,doi,isbn,issn,journal,note,number,pages,publisher,shorttitle,title,url,volume,year,assessment,data-type-tabular,data-type-text,data-type-image,task-disease-classification,task-risk-treatment-prediction,task-sd-training-augmentation,task-sd-realism,task-bias-evaluation,task-ner,task-ablation,model-bert_x,model-gpt_x,model-rnn_x,model-gan_x,model-attention-other_x,model-other-nn_x,Unnamed: 0,Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID,Assessment ,Primary Task,Secondary Task,Tertiary,disease-classification,disease-prediction,nn-synthetic-data-task-augmentation,non-nn-synthetic-data-task-augmentation,nlg,synthetic-data-realism,ner/entity-classification/re,bias-evaluation,qa,risk/treatment-prediction,scalability/performance,security task classification,embedding harmonization,patient-trial matching,ablation-study,PET A,PET B,PET C,PET Notes,Unnamed: 43,Data Type,Training Data Sources,Model,model-bert_y,model-gpt_y,model-gan_y,model-attention-other_y,model-lstm,model-rnn_y,model-diffusion,model-autoencoder,model-other-nn_y,Evaluation,Evaluation Data,evaluation-auroc,evaluation-auprc,Earliness,evaluation-auc,evaluation-accuracy,evaluation-average-diagnosis-time,evalutation-kappa,evaluation-loss,evaluation-f1,evaluation-precision,evaluation-recall,evaluation-perplexity,evaluation-r2,rp80,evaluation-similairity-GT,evaluation-similairity-dimensionwisedist(dwd),evaluation-pairwise-correlation-diff,evlaution-log-cluster,evaluation-synthetic-rank,evaluation-similairity-jensen-shannon-divergence,evaluation-similairity-dimensionwisestat(dws),evaluation-similairity-dimensionwiseavg(dwa),evaluation-similairity-dimensionwisepred(dwp),evaluation-similairity-dimensionwiseprob(dwp),evaluation-similairity-corr,evaluation-privacy-kl-divergence,evaluation-privacy-minkowshi-distance,evaluation-privacy-budget,evaluation-privacy-cosine-similairity,evaluation-similairity-normalized-distance,evaluation-survival-rate,evaluation-clinician,evaluation-error-rate,evaluation-similairity-jaccard,evaluation-hamming-loss,evaluation-bleu,evaluation-g-squared,evaluation-rogue,evaluation-bm25,evaluation-embedding-similairity,evaluation-cider,Clinical Domain,privacy-evaluation,privacy-evaluation notes,Summary,Conclusion,Notes,REPO
132,ghanadian_socially_2024,article,"Ghanadian, Hamideh and Nejadgholi, Isar and Al Osman, Hussein",1.0,0.0,,,,,2169-3536,IEEE Access,Publisher: IEEE,,,,,Socially {Aware} {Synthetic} {Data} {Generation} for {Suicidal} {Ideation} {Detection} {Using} {Large} {Language} {Models},,,2024.0,SD,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,ghosh_alpapico_2024,article,"Ghosh, Madhusudan and Mukherjee, Shrimon and Ganguly, Asmit and Basuchowdhuri, Partha and Naskar, Sudip Kumar and Ganguly, Debasis",1.0,0.0,,,,,1046-2023,Methods,Publisher: Elsevier,,78--88,,,{AlpaPICO}: {Extraction} of {PICO} frames from clinical trial documents using {LLMs},,226,2024.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,ghosh_propensity_2021,article,"Ghosh, S. and Boucher, C. and Bian, J. and Prosperi, M.",0.0,1.0,,,10.1016/j.cmpbup.2021.100020,,,Computer Methods and Programs in Biomedicine Update,,,,,,Propensity score synthetic augmentation matching using generative adversarial networks ({PSSAM}-{GAN}),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121199050&doi=10.1016%2fj.cmpbup.2021.100020&partnerID=40&md5=ae21db43bd2d4369ecbadcc58176881b,1,2021.0,SD,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,giarnieri_towards_2023,article,"Giarnieri, Enrico and Scardapane, Simone",1.0,0.0,,,,,2227-9059,Biomedicines,Publisher: MDPI,8,2225,,,Towards artificial intelligence applications in next generation cytopathology,,11,2023.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,giavina-bianchi_open_2024,article,"Giavina-Bianchi, Mara and Veronese, Federica and Maggiore, Azienda Ospedaliero Universitaria and Omiye, Jesutofunmi A and Omiye, JA and Gui, H and Daneshjou, R and Cai, ZR and Omiye¹, Jesutofunmi A and Gui¹t, Haiwen",1.0,0.0,,,,,283254911X,Artificial Intelligence in Cutaneous Lesions: Where do we Stand and What is Next?,Publisher: Frontiers Media SA,,40,,,{OPEN} {ACCESS} {EDITED} {BY},,8,2024.0,n/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,gligorijevic_optimizing_2019,article,"Gligorijevic, J. and Gligorijevic, D. and Pavlovski, M. and Milkovits, E. and Glass, L. and Grier, K. and Vankireddy, P. and Obradovic, Z.",0.0,1.0,,,10.1093/jamia/ocz064,,,Journal of the American Medical Informatics Association,,11,1195--1202,,,Optimizing clinical trials recruitment via deep learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073183902&doi=10.1093%2fjamia%2focz064&partnerID=40&md5=b2833da35cf6d3b1880e67a1ad2b098c,26,2019.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,grundmann_data_2024,inproceedings,"Grundmann, Paul and Papaioannou, Jens-Michalis and Oberhauser, Tom and Steffek, Thomas and Siu, Amy and Nejdl, Wolfgang and Löser, Alexander",1.0,0.0,,,,,,,,,4381--4391,,,Data {Drift} in {Clinical} {Outcome} {Prediction} from {Admission} {Notes},,,2024.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,gu_natural_2022,article,"Gu, Yang",1.0,0.0,,,,,9798841727316,,Publisher: The University of Arizona,,,,,Natural {Language} {Processing} for {Complex} {Tasks}: {Challenges} and {Solutions} for {Small} {Datasets} in the {Era} of {Deep} {Learning},,,2022.0,[Review],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,guevara_large_2024,article,"Guevara, Marco and Chen, Shan and Thomas, Spencer and Chaunzwa, Tafadzwa L and Franco, Idalid and Kann, Benjamin H and Moningi, Shalini and Qian, Jack M and Goldstein, Madeleine and Harper, Susan Guevara, M. and Chen, S. and Thomas, S. and Chaunzwa, T.L. and Franco, I. and Kann, B.H. and Moningi, S. and Qian, J.M. and Goldstein, M. and Harper, S. and Aerts, H.J.W.L. and Catalano, P.J. and Savova, G.K. and Mak, R.H. and Bitterman, D.S.",1.0,1.0,,,nan 10.1038/s41746-023-00970-0,,2398-6352 nan,NPJ digital medicine npj Digital Medicine,Publisher: Nature Publishing Group UK London nan,1,6 nan,,,Large language models to identify social determinants of health in electronic health records,nan https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181889002&doi=10.1038%2fs41746-023-00970-0&partnerID=40&md5=9da9bacf0c14754c0c06353e98e7a31b,7,2024.0,SD,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,28.0,Guevara M.; Chen S.; Thomas S.; Chaunzwa T.L.; Franco I.; Kann B.H.; Moningi S.; Qian J.M.; Goldstein M.; Harper S.; Aerts H.J.W.L.; Catalano P.J.; Savova G.K.; Mak R.H.; Bitterman D.S.,"Guevara, Marco (58165535400); Chen, Shan (58166586200); Thomas, Spencer (58546543300); Chaunzwa, Tafadzwa L. (55506894900); Franco, Idalid (57191500688); Kann, Benjamin H. (43161143000); Moningi, Shalini (18038021200); Qian, Jack M. (57125301900); Goldstein, Madeleine (58546543500); Harper, Susan (58546829200); Aerts, Hugo J. W. L. (16479697600); Catalano, Paul J. (7101947533); Savova, Guergana K. (8312093900); Mak, Raymond H. (8597064200); Bitterman, Danielle S. (56307969500)",58165535400; 58166586200; 58546543300; 55506894900; 57191500688; 43161143000; 18038021200; 57125301900; 58546543500; 58546829200; 16479697600; 7101947533; 8312093900; 8597064200; 56307969500,Large language models to identify social determinants of health in electronic health records,2024.0,npj Digital Medicine,7,1.0,6.0,,,,4.0,10.1038/s41746-023-00970-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181889002&doi=10.1038%2fs41746-023-00970-0&partnerID=40&md5=9da9bacf0c14754c0c06353e98e7a31b,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85181889002,SD,"SDoH Entity Classification: employment, housing, transportation, parental status, relationship, and social support",LLM Bias Evaluation,,0.0,0.0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Synthetic Data,-,SD,"Prompt ChatGPT for 538 Synthetic Sentences, 480 of which had SODH mentions and 289 had adverse SDOH mentions",Compare task performance with synthetic notes added,Unstructured Text,800 Real Clnic Notes,"BERT-base, FLAN-T5 family, Zero-shot and Few Shot GPT 3.5, 4",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"F1, Gold vs. Gold + Synthetic","MIMIC-III Test Set and OOD, real immunotherapy clinical notes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,General,-,-,Investigate SDoH Entity Classification for LMs that add ChatGPT-generated notes to real clinical notes; and a bias evaluation of demographic injections to synthetic notes,"Variable impact on Macro F1 performance, significant in smaller FLAN ; LLMs more susceptible to change from demographic injections to synthetic samples",,https://github.com/AIM-Harvard/SDoH
141,gui_looking_2022,article,"Gui, H. and Tseng, B. and Hu, W. and Wang, S.Y.",0.0,1.0,,,10.1016/j.ijmedinf.2021.104678,,,International Journal of Medical Informatics,,,,,,Looking for low vision: {Predicting} visual prognosis by fusing structured and free-text data from electronic health records,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122245006&doi=10.1016%2fj.ijmedinf.2021.104678&partnerID=40&md5=d331118d56226f0418f4d7bcb7748ccc,159,2022.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,gui_promises_2024,article,"Gui, Haiwen and Omiye, Jesutofunmi A and Chang, Crystal T and Daneshjou, Roxana",1.0,0.0,,,,,0022-202X,Journal of Investigative Dermatology,Publisher: Elsevier,,,,,The {Promises} and {Perils} of {Foundation} {Models} in {Dermatology},,,2024.0,[Review],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,guo_application_2021,article,"Guo, A. and Smith, S. and Khan, Y.M. and Langabeer, J.R. and Foraker, R.E.",0.0,1.0,,,10.1371/journal.pone.0239007,,,PLoS ONE,,9 September,,,,Application of a time-series deep learning model to predict cardiac dysrhythmias in electronic health records,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114818844&doi=10.1371%2fjournal.pone.0239007&partnerID=40&md5=31569d2687556ced8b72790f7cc454c0,16,2021.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,guo_generative_2024,article,"Guo, Xu and Chen, Yiqiang",1.0,0.0,,,,,,arXiv preprint arXiv:2403.04190,,,,,,"Generative {AI} for {Synthetic} {Data} {Generation}: {Methods}, {Challenges} and the {Future}",,,2024.0,[Review],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,guo_the_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,Guo A.; Foraker R.E.; MacGregor R.M.; Masood F.M.; Cupps B.P.; Pasque M.K.,"Guo, Aixia (57216776680); Foraker, Randi E. (8621791900); MacGregor, Robert M. (57210561603); Masood, Faraz M. (26429669300); Cupps, Brian P. (8084095400); Pasque, Michael K. (7005120822)",57216776680; 8621791900; 57210561603; 26429669300; 8084095400; 7005120822,The Use of Synthetic Electronic Health Record Data and Deep Learning to Improve Timing of High-Risk Heart Failure Surgical Intervention by Predicting Proximity to Catastrophic Decompensation,2020.0,Frontiers in Digital Health,2,,576945.0,,,,18.0,10.3389/fdgth.2020.576945,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104321435&doi=10.3389%2ffdgth.2020.576945&partnerID=40&md5=eb1c27bd985d38c4cf0361fdb6b3037d,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85104321435,SD,Synthetic Data Generation,1 Year Mortality Prediction,,0.0,1.0,unspecified,unspecified,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic Data,,SD,,,Tabular,"Barnes-Jewish Hospital from a large academic medical center, Washington University in St Louis","DNN, RF, LR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,AUC,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,General,-,-,,,,
146,guo_use_2020,article,"Guo, A. and Foraker, R.E. and MacGregor, R.M. and Masood, F.M. and Cupps, B.P. and Pasque, M.K.",0.0,1.0,,,10.3389/fdgth.2020.576945,,,Frontiers in Digital Health,,,,,,The {Use} of {Synthetic} {Electronic} {Health} {Record} {Data} and {Deep} {Learning} to {Improve} {Timing} of {High}-{Risk} {Heart} {Failure} {Surgical} {Intervention} by {Predicting} {Proximity} to {Catastrophic} {Decompensation},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104321435&doi=10.3389%2ffdgth.2020.576945&partnerID=40&md5=eb1c27bd985d38c4cf0361fdb6b3037d,2,2020.0,SD,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,guo_using_2021,article,"Guo, A. and Foraker, R. and White, P. and Chivers, C. and Courtright, K. and Moore, N.",0.0,1.0,,,10.37765/AJMC.2021.88578,,,American Journal of Managed Care,,1,E7--E15,,,Using electronic health records and claims data to identify high-risk patients likely to benefit from palliative care,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100229940&doi=10.37765%2fAJMC.2021.88578&partnerID=40&md5=b0201dd5a20503434968ac883f66dd7b,27,2021.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,guoa_generative_2023,article,"Guoa, Xu and Chenb, Yiqiang",1.0,0.0,,,,,,International Journal of Information Technology,,1,,,,"Generative {LLMs} for {Synthetic} {Data} {Generation}: {Methods}, {Challenges} and the {Future}",,29,2023.0,[Review],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,gururangan_dont_2020,inproceedings,"Gururangan, S. and Marasovic, A. and Swayamdipta, S. and Lo, K. and Beltagy, I. and Downey, D. and Smith, N.A.",0.0,1.0,,,,,,,,,8342--8360,,,Don't stop pretraining: {Adapt} language models to domains and tasks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117904928&partnerID=40&md5=ccdf06dae77af2f52f7bf674231bd18c,,2020.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,gwon_ldp-gan_2024,article,"Gwon, H. and Ahn, I. and Kim, Y. and Kang, H.J. and Seo, H. and Choi, H. and Cho, H.N. and Kim, M. and Han, J. and Kee, G. and Park, S. and Lee, K.H. and Jun, T.J. and Kim, Y.-H.",0.0,1.0,,,10.1016/j.compbiomed.2023.107738,,,Computers in Biology and Medicine,,,,,,{LDP}-{GAN} : {Generative} adversarial networks with local differential privacy for patient medical records synthesis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177865569&doi=10.1016%2fj.compbiomed.2023.107738&partnerID=40&md5=664f6d50c4120fba5830dd0441196b18,168,2024.0,DP-SD,1.0,0.0,0.0,,,,,,,,,,,,,,60.0,Gwon H.; Ahn I.; Kim Y.; Kang H.J.; Seo H.; Choi H.; Cho H.N.; Kim M.; Han J.; Kee G.; Park S.; Lee K.H.; Jun T.J.; Kim Y.-H.,"Gwon, Hansle (57221779785); Ahn, Imjin (57221780901); Kim, Yunha (57221775986); Kang, Hee Jun (57204768650); Seo, Hyeram (57298277400); Choi, Heejung (57298685400); Cho, Ha Na (57297668700); Kim, Minkyoung (57356592700); Han, JiYe (57927012400); Kee, Gaeun (57927028200); Park, Seohyun (58572221700); Lee, Kye Hwa (57711094000); Jun, Tae Joon (57191960185); Kim, Young-Hak (36067581900)",57221779785; 57221780901; 57221775986; 57204768650; 57298277400; 57298685400; 57297668700; 57356592700; 57927012400; 57927028200; 58572221700; 57711094000; 57191960185; 36067581900,LDP-GAN : Generative adversarial networks with local differential privacy for patient medical records synthesis,2024.0,Computers in Biology and Medicine,168,,107738.0,,,,0.0,10.1016/j.compbiomed.2023.107738,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177865569&doi=10.1016%2fj.compbiomed.2023.107738&partnerID=40&md5=664f6d50c4120fba5830dd0441196b18,Article,Final,,Scopus,2-s2.0-85177865569,SD | DP,GAN trained with local Differential Privacy,White and Black Box Privacy Attack Comparison,,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic Data,Differential Privacy,DP-SD,,,Tabular,CardioNEt,GAN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Data Similairity measures: DWA, DWS, DWP, Correlation | FBA, PBA, FWB, PWB | tade-off",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,General,1,White Box and Black Box,"LDP-GAN showed greater stability, but not necessairily a better privacy-utlitliy trade-off",,,https://github.com/ chilab22/LDP-GAN.
151,habchi_machine_2024,article,"Habchi, Yassine and Kheddar, Hamza and Himeur, Yassine and Boukabou, Abdelkrim and Chouchane, Ammar and Ouamane, Abdelmalik and Atalla, Shadi and Mansoor, Wathiq",1.0,0.0,,,,,,arXiv preprint arXiv:2403.13843,,,,,,Machine learning and vision transformers for thyroid carcinoma diagnosis: {A} review,,,2024.0,[Image],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,hadjiiski_aapm_2023,article,"Hadjiiski, L. and Cha, K. and Chan, H.-P. and Drukker, K. and Morra, L. and Näppi, J.J. and Sahiner, B. and Yoshida, H. and Chen, Q. and Deserno, T.M. and Greenspan, H. and Huisman, H. and Huo, Z. and Mazurchuk, R. and Petrick, N. and Regge, D. and Samala, R. and Summers, R.M. and Suzuki, K. and Tourassi, G. and Vergara, D. and Armato, S.G.",0.0,1.0,,,10.1002/mp.16188,,,Medical Physics,,2,e1--e24,,,{AAPM} task group report 273: {Recommendations} on best practices for {AI} and machine learning for computer-aided diagnosis in medical imaging,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146090183&doi=10.1002%2fmp.16188&partnerID=40&md5=bb5ca70688f3a2917c6e10e2d67f31e3,50,2023.0,[Image],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,hager_evaluating_2024,article,"Hager, Paul and Jungmann, Friederike and Bhagat, Kunal and Hubrecht, Inga and Knauer, Manuel and Vielhauer, Jakob and Holland, Robert and Braren, Rickmer and Makowski, Marcus and Kaisis, Georgios",1.0,0.0,,,,,,medRxiv,Publisher: Cold Spring Harbor Laboratory Press,,2024--01,,,Evaluating and {Mitigating} {Limitations} of {Large} {Language} {Models} in {Clinical} {Decision} {Making},,,2024.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,hai_bvflemr_2022,article,"Hai, T. and Zhou, J. and Srividhya, S.R. and Jain, S.K. and Young, P. and Agrawal, S.",0.0,1.0,,,10.1186/s13677-022-00294-6,,,Journal of Cloud Computing,,1,,,,{BVFLEMR}: an integrated federated learning and blockchain technology for cloud-based medical records recommendation system,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135151803&doi=10.1186%2fs13677-022-00294-6&partnerID=40&md5=43f63d70e8c2627f7ff8d324fb178e52,11,2022.0,CL,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,hao_privacy-aware_2020,inproceedings,"Hao, M. and Li, H. and Xu, G. and Liu, Z. and Chen, Z.",0.0,1.0,,,10.1109/ICC40277.2020.9148979,,,,,,,,,Privacy-aware and {Resource}-saving {Collaborative} {Learning} for {Healthcare} in {Cloud} {Computing},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089426438&doi=10.1109%2fICC40277.2020.9148979&partnerID=40&md5=5f02fe0ea39a6827f03df35d96205469,2020-June,2020.0,[Image],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,haque_investigating_2024,article,"Haque, Farah Binta and Yasin, MD and Saha, Shishir and Hossain, MD",1.0,0.0,,,,,,,Publisher: Brac University,,,,,Investigating the use of deep learning for textual entailment in {BRACU}-{NLI} dataset,,,2024.0,[NonHealth Task],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,hayawi_ai_2024,article,"Hayawi, Kadhim and Shahriar, Sakib",1.0,0.0,,,,,,,Publisher: Preprints,,,,,"{AI} {Agents} from {Copilots} to {Coworkers}: {Historical} {Context}, {Challenges}, {Limitations}, {Implications}, and {Practical} {Guidelines}",,,2024.0,[NonHealth Task],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,he_early_2020,article,"He, Z. and Du, L. and Zhang, P. and Zhao, R. and Chen, X. and Fang, Z.",0.0,1.0,,,10.1097/CCM.0000000000004644,,,Critical Care Medicine,,12,E1337--E1342,,,Early {Sepsis} {Prediction} {Using} {Ensemble} {Learning} {With} {Deep} {Features} and {Artificial} {Features} {Extracted} {From} {Clinical} {Electronic} {Health} {Records},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097003859&doi=10.1097%2fCCM.0000000000004644&partnerID=40&md5=b786739635d80d2c8fac39cc98295a5b,48,2020.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,he_foundation_2024,article,"He, Yuting and Huang, Fuxiang and Jiang, Xinrui and Nie, Yuxiang and Wang, Minghao and Wang, Jiguang and Chen, Hao",1.0,0.0,,,,,,arXiv preprint arXiv:2404.03264,,,,,,"Foundation model for advancing healthcare: {Challenges}, opportunities, and future directions",,,2024.0,[Review],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,he_quality_2024,article,"He, Z. and Bhasuran, B. and Jin, Q. and Tian, S. and Hanna, K. and Shavor, C. and Arguello, L.G. and Murray, P. and Lu, Z.",0.0,1.0,,,10.2196/56655,,,Journal of Medical Internet Research,,1,,,,Quality of {Answers} of {Generative} {Large} {Language} {Models} {Versus} {Peer} {Users} for {Interpreting} {Laboratory} {Test} {Results} for {Lay} {Patients}: {Evaluation} {Study},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190903860&doi=10.2196%2f56655&partnerID=40&md5=9c881f6e5332fef0799c9f9e46b2f9fb,26,2024.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
